OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
3160,243,11/21/2024 5:24,11/21/2024 5:41,1118,Delivered
3161,160,11/2/2024 7:19,11/2/2024 7:35,196,Delivered
3162,140,10/31/2024 1:10,10/31/2024 1:19,1088,Delivered
3163,79,10/1/2024 16:05,10/1/2024 16:21,987,Delivered
3164,66,11/23/2024 8:45,11/23/2024 8:58,902,Delivered
3165,140,11/11/2024 11:35,11/11/2024 11:43,1359,Delivered
3166,181,11/18/2024 2:43,11/18/2024 2:52,988,Delivered
3167,291,11/1/2024 2:47,11/1/2024 2:58,753,Delivered
3168,8,10/10/2024 18:11,10/10/2024 18:20,333,Delivered
3169,125,11/7/2024 17:53,11/7/2024 18:06,305,Delivered
3170,68,11/23/2024 9:02,11/23/2024 9:18,118,Delivered
3171,8,10/25/2024 17:35,10/25/2024 17:48,109,Delivered
3172,233,10/25/2024 14:56,10/25/2024 15:07,1464,Delivered
3173,56,11/17/2024 16:08,11/17/2024 16:19,287,Delivered
3174,166,9/30/2024 15:04,9/30/2024 15:13,490,Delivered
3175,88,10/30/2024 17:32,10/30/2024 17:42,1053,Delivered
3176,287,11/14/2024 21:23,11/14/2024 21:32,296,Delivered
3177,229,11/15/2024 2:13,11/15/2024 2:30,594,Delivered
3178,151,10/3/2024 20:40,10/3/2024 20:54,1329,Delivered
3179,222,10/22/2024 13:48,10/22/2024 14:00,254,Delivered
3180,91,10/31/2024 10:50,10/31/2024 11:07,648,Delivered
3181,97,11/11/2024 23:03,11/11/2024 23:14,515,Delivered
3182,153,9/27/2024 14:23,9/27/2024 14:39,209,Delivered
3183,251,10/16/2024 18:42,10/16/2024 18:51,974,Delivered
3184,169,10/17/2024 23:36,10/17/2024 23:47,992,Delivered
3185,70,11/15/2024 15:54,11/15/2024 16:08,708,Delivered
3186,87,11/9/2024 5:41,11/9/2024 5:52,432,Delivered
3187,288,11/20/2024 19:05,11/20/2024 19:16,730,Delivered
3188,29,11/17/2024 9:18,11/17/2024 9:33,1350,Delivered
3189,78,11/18/2024 23:39,11/18/2024 23:49,1227,Delivered
3190,60,11/9/2024 19:06,11/9/2024 19:18,270,Delivered
3191,136,11/13/2024 14:56,11/13/2024 15:11,1073,Delivered
3192,48,11/10/2024 19:52,11/10/2024 20:06,832,Delivered
3193,193,9/28/2024 5:58,9/28/2024 6:10,714,Delivered
3194,201,11/10/2024 11:27,11/10/2024 11:41,147,Delivered
3195,249,11/18/2024 13:26,11/18/2024 13:40,1413,Delivered
3196,17,11/15/2024 16:34,11/15/2024 16:42,954,Delivered
3197,16,10/23/2024 11:39,10/23/2024 11:47,466,Delivered
3198,294,11/22/2024 16:47,11/22/2024 17:00,430,Delivered
3199,54,11/20/2024 0:49,11/20/2024 1:03,427,Delivered
3200,85,10/24/2024 16:02,10/24/2024 16:11,221,Delivered
3201,235,9/30/2024 10:21,9/30/2024 10:35,419,Delivered
3202,10,10/23/2024 1:49,10/23/2024 2:06,577,Delivered
3203,22,11/1/2024 8:47,11/1/2024 9:04,1461,Delivered
3204,220,11/23/2024 23:40,11/23/2024 23:56,470,Delivered
3205,192,11/1/2024 4:19,11/1/2024 4:33,762,Delivered
3206,142,10/19/2024 9:43,10/19/2024 9:53,344,Delivered
3207,192,10/27/2024 20:08,10/27/2024 20:23,641,Delivered
3208,120,11/4/2024 6:46,11/4/2024 6:56,154,Delivered
3209,44,10/30/2024 5:37,10/30/2024 5:47,332,Delivered
3210,84,11/5/2024 7:41,11/5/2024 7:52,579,Delivered
3211,148,9/27/2024 13:43,9/27/2024 14:00,1447,Delivered
3212,146,10/5/2024 21:34,10/5/2024 21:42,329,Delivered
3213,61,10/28/2024 23:06,10/28/2024 23:15,1311,Delivered
3214,47,11/3/2024 11:08,11/3/2024 11:19,1178,Delivered
3215,255,10/21/2024 22:29,10/21/2024 22:42,1448,Delivered
3216,248,10/9/2024 3:21,10/9/2024 3:33,152,Delivered
3217,207,10/4/2024 3:25,10/4/2024 3:35,475,Delivered
3218,138,10/16/2024 16:02,10/16/2024 16:19,486,Delivered
3219,240,10/25/2024 6:27,10/25/2024 6:39,668,Delivered
3220,92,11/22/2024 2:58,11/22/2024 3:14,966,Delivered
3221,251,9/29/2024 17:57,9/29/2024 18:14,181,Delivered
3222,195,10/21/2024 9:55,10/21/2024 10:04,881,Delivered
3223,261,10/5/2024 1:33,10/5/2024 1:41,496,Delivered
3224,10,10/18/2024 9:20,10/18/2024 9:33,1037,Delivered
3225,11,10/11/2024 1:16,10/11/2024 1:25,126,Delivered
3226,72,10/4/2024 13:31,10/4/2024 13:39,1363,Delivered
3227,101,11/4/2024 18:46,,461,Cancelled
3228,103,11/5/2024 4:36,11/5/2024 4:53,627,Delivered
3229,192,9/30/2024 4:47,9/30/2024 5:00,222,Delivered
3230,102,11/18/2024 11:45,11/18/2024 11:53,176,Delivered
3231,285,10/18/2024 22:59,10/18/2024 23:14,106,Delivered
3232,270,10/17/2024 16:44,10/17/2024 16:53,596,Delivered
3233,70,11/14/2024 0:07,11/14/2024 0:17,1190,Delivered
3234,153,10/15/2024 2:36,10/15/2024 2:53,778,Delivered
3235,193,10/19/2024 23:26,10/19/2024 23:43,635,Delivered
3236,37,11/13/2024 19:41,11/13/2024 19:58,1119,Delivered
3237,216,10/3/2024 8:55,10/3/2024 9:09,885,Delivered
3238,289,10/31/2024 4:55,10/31/2024 5:06,758,Delivered
3239,219,11/7/2024 6:51,11/7/2024 7:08,1015,Delivered
3240,151,10/6/2024 11:09,10/6/2024 11:18,1498,Delivered
3241,103,10/13/2024 18:11,10/13/2024 18:21,547,Delivered
3242,159,11/1/2024 23:47,11/2/2024 0:00,1185,Delivered
3243,218,10/22/2024 23:07,10/22/2024 23:17,1331,Delivered
3244,240,10/26/2024 5:23,10/26/2024 5:40,1303,Delivered
3245,246,10/5/2024 15:03,10/5/2024 15:17,764,Delivered
3246,257,9/28/2024 18:53,9/28/2024 19:03,1411,Delivered
3247,278,11/11/2024 20:32,11/11/2024 20:43,1081,Delivered
3248,17,10/30/2024 12:26,10/30/2024 12:39,1211,Delivered
3249,214,10/29/2024 12:28,10/29/2024 12:37,1204,Delivered
3250,2,11/5/2024 9:32,11/5/2024 9:42,337,Delivered
3251,116,10/4/2024 17:37,10/4/2024 17:53,1411,Delivered
3252,255,10/9/2024 15:40,10/9/2024 15:50,105,Delivered
3253,208,10/25/2024 1:29,10/25/2024 1:38,1006,Delivered
3254,275,11/15/2024 12:46,11/15/2024 13:01,1073,Delivered
3255,26,10/15/2024 11:02,10/15/2024 11:15,1147,Delivered
3256,199,10/14/2024 3:54,10/14/2024 4:03,290,Delivered
3257,52,11/14/2024 15:09,11/14/2024 15:22,1298,Delivered
3258,231,11/4/2024 17:31,11/4/2024 17:45,418,Delivered
3259,219,11/1/2024 11:20,11/1/2024 11:32,1438,Delivered
3260,8,11/2/2024 4:45,11/2/2024 4:53,521,Delivered
3261,221,10/13/2024 18:38,10/13/2024 18:47,1333,Delivered
3262,38,11/15/2024 10:07,11/15/2024 10:17,1337,Delivered
3263,111,9/29/2024 12:26,9/29/2024 12:40,760,Delivered
3264,238,10/25/2024 18:27,10/25/2024 18:37,675,Delivered
3265,250,10/22/2024 19:34,10/22/2024 19:42,1245,Delivered
3266,58,10/31/2024 7:24,10/31/2024 7:40,920,Delivered
3267,283,10/30/2024 1:32,10/30/2024 1:44,376,Delivered
3268,47,11/1/2024 10:29,11/1/2024 10:45,1063,Delivered
3269,42,10/27/2024 13:01,10/27/2024 13:14,1048,Delivered
3270,242,10/3/2024 5:27,10/3/2024 5:41,1328,Delivered
3271,119,11/21/2024 12:58,11/21/2024 13:13,1241,Delivered
3272,131,10/20/2024 19:42,10/20/2024 19:52,275,Delivered
3273,95,9/30/2024 21:56,9/30/2024 22:10,1058,Delivered
3274,77,10/5/2024 19:03,10/5/2024 19:19,646,Delivered
3275,162,11/15/2024 4:05,11/15/2024 4:20,623,Delivered
3276,132,10/22/2024 10:51,10/22/2024 11:05,852,Delivered
3277,156,10/6/2024 5:55,10/6/2024 6:10,972,Delivered
3278,34,10/10/2024 19:46,10/10/2024 19:54,869,Delivered
3279,22,11/13/2024 16:40,11/13/2024 16:53,279,Delivered
3280,141,10/14/2024 0:34,10/14/2024 0:51,1168,Delivered
3281,10,10/14/2024 17:56,10/14/2024 18:09,227,Delivered
3282,299,10/14/2024 11:11,10/14/2024 11:19,455,Delivered
3283,27,11/22/2024 16:48,11/22/2024 17:05,872,Delivered
3284,210,10/14/2024 7:13,10/14/2024 7:30,449,Delivered
3285,268,10/2/2024 2:03,10/2/2024 2:16,1372,Delivered
3286,147,10/14/2024 15:28,10/14/2024 15:37,1096,Delivered
3287,257,11/17/2024 22:55,11/17/2024 23:10,852,Delivered
3288,238,10/15/2024 5:08,10/15/2024 5:17,1135,Delivered
3289,44,10/12/2024 19:32,10/12/2024 19:49,777,Delivered
3290,203,11/18/2024 6:09,11/18/2024 6:17,1186,Delivered
3291,240,10/31/2024 23:12,10/31/2024 23:26,1179,Delivered
3292,259,10/19/2024 7:49,10/19/2024 8:05,1413,Delivered
3293,45,10/18/2024 22:19,10/18/2024 22:29,1457,Delivered
3294,293,10/7/2024 21:41,10/7/2024 21:56,155,Delivered
3295,88,10/9/2024 15:11,10/9/2024 15:27,1446,Delivered
3296,266,11/12/2024 0:47,11/12/2024 0:59,1472,Delivered
3297,69,10/3/2024 7:49,10/3/2024 8:03,562,Delivered
3298,128,11/2/2024 20:40,11/2/2024 20:57,1215,Delivered
3299,57,11/3/2024 7:13,11/3/2024 7:29,1362,Delivered
3300,208,10/13/2024 4:51,10/13/2024 5:04,426,Delivered
3301,153,10/23/2024 11:55,10/23/2024 12:06,1094,Delivered
3302,140,10/22/2024 15:49,10/22/2024 16:05,1386,Delivered
3303,156,11/1/2024 9:01,11/1/2024 9:18,1439,Delivered
3304,299,9/27/2024 2:42,9/27/2024 2:54,356,Delivered
3305,42,11/20/2024 6:45,11/20/2024 6:56,653,Delivered
3306,27,10/27/2024 22:09,10/27/2024 22:23,1463,Delivered
3307,52,10/20/2024 16:36,10/20/2024 16:48,847,Delivered
3308,38,10/26/2024 17:17,10/26/2024 17:33,998,Delivered
3309,160,10/14/2024 23:16,10/14/2024 23:25,329,Delivered
3310,37,10/12/2024 4:40,10/12/2024 4:54,814,Delivered
3311,256,11/19/2024 9:51,11/19/2024 9:59,1255,Delivered
3312,293,10/25/2024 9:28,10/25/2024 9:44,1061,Delivered
3313,81,10/17/2024 7:19,10/17/2024 7:36,313,Delivered
3314,264,11/15/2024 0:24,11/15/2024 0:40,797,Delivered
3315,61,10/15/2024 4:39,10/15/2024 4:52,960,Delivered
3316,11,10/7/2024 16:27,10/7/2024 16:41,188,Delivered
3317,257,10/30/2024 14:12,10/30/2024 14:24,1413,Delivered
3318,179,10/2/2024 23:35,10/2/2024 23:45,176,Delivered
3319,148,10/18/2024 14:20,10/18/2024 14:28,1469,Delivered
3320,106,10/29/2024 16:03,10/29/2024 16:12,1320,Delivered
3321,123,10/20/2024 21:04,10/20/2024 21:21,545,Delivered
3322,14,10/2/2024 16:59,10/2/2024 17:10,537,Delivered
3323,156,10/11/2024 18:07,10/11/2024 18:23,665,Delivered
3324,211,11/22/2024 22:32,11/22/2024 22:42,117,Delivered
3325,168,11/1/2024 7:06,11/1/2024 7:19,583,Delivered
3326,50,10/17/2024 12:20,10/17/2024 12:29,337,Delivered
3327,89,10/7/2024 1:32,10/7/2024 1:46,1294,Delivered
3328,77,11/22/2024 0:21,11/22/2024 0:35,513,Delivered
3329,241,10/9/2024 8:46,10/9/2024 8:57,742,Delivered
3330,230,11/8/2024 11:55,11/8/2024 12:12,156,Delivered
3331,291,10/2/2024 3:29,10/2/2024 3:45,448,Delivered
3332,225,10/30/2024 9:27,10/30/2024 9:41,1357,Delivered
3333,165,10/24/2024 10:09,10/24/2024 10:21,1491,Delivered
3334,111,11/22/2024 5:36,11/22/2024 5:46,345,Delivered
3335,250,10/17/2024 21:32,10/17/2024 21:41,1150,Delivered
3336,291,10/19/2024 10:15,10/19/2024 10:23,1091,Delivered
3337,172,11/8/2024 9:24,11/8/2024 9:37,1451,Delivered
3338,249,10/13/2024 13:12,10/13/2024 13:25,289,Delivered
3339,277,10/2/2024 18:15,10/2/2024 18:27,949,Delivered
3340,6,10/28/2024 15:40,10/28/2024 15:49,338,Delivered
3341,206,11/11/2024 22:11,11/11/2024 22:21,680,Delivered
3342,135,11/22/2024 3:37,11/22/2024 3:52,740,Delivered
3343,273,10/11/2024 4:38,10/11/2024 4:51,743,Delivered
3344,144,11/5/2024 2:27,11/5/2024 2:42,584,Delivered
3345,215,10/20/2024 5:04,10/20/2024 5:12,624,Delivered
3346,152,11/10/2024 1:23,11/10/2024 1:34,1497,Delivered
3347,20,10/30/2024 4:43,10/30/2024 4:59,1443,Delivered
3348,166,10/27/2024 17:08,10/27/2024 17:17,871,Delivered
3349,116,11/4/2024 12:58,11/4/2024 13:12,539,Delivered
3350,174,10/9/2024 7:33,,1142,Cancelled
3351,113,10/15/2024 23:43,10/15/2024 23:53,1443,Delivered
3352,24,10/22/2024 1:55,10/22/2024 2:12,240,Delivered
3353,184,11/21/2024 4:33,11/21/2024 4:41,1350,Delivered
3354,216,11/12/2024 8:25,11/12/2024 8:39,1390,Delivered
3355,11,10/15/2024 22:49,10/15/2024 22:58,1378,Delivered
3356,86,10/3/2024 12:50,10/3/2024 13:02,533,Delivered
3357,18,10/26/2024 23:07,10/26/2024 23:24,420,Delivered
3358,147,10/26/2024 1:39,10/26/2024 1:48,1336,Delivered
3359,223,11/16/2024 18:53,11/16/2024 19:09,986,Delivered
3360,135,11/6/2024 8:08,11/6/2024 8:16,179,Delivered
3361,62,11/12/2024 15:54,11/12/2024 16:07,1378,Delivered
3362,61,11/21/2024 10:24,11/21/2024 10:32,1433,Delivered
3363,238,10/12/2024 5:07,10/12/2024 5:17,1333,Delivered
3364,253,11/2/2024 11:03,11/2/2024 11:20,750,Delivered
3365,29,11/23/2024 4:39,11/23/2024 4:53,644,Delivered
3366,233,10/28/2024 12:30,10/28/2024 12:42,1101,Delivered
3367,142,10/29/2024 13:35,10/29/2024 13:46,139,Delivered
3368,11,11/4/2024 17:37,11/4/2024 17:51,1231,Delivered
3369,194,11/3/2024 1:04,11/3/2024 1:21,480,Delivered
3370,52,10/12/2024 2:57,10/12/2024 3:06,492,Delivered
3371,76,10/22/2024 18:20,10/22/2024 18:32,1167,Delivered
3372,27,10/20/2024 18:30,10/20/2024 18:44,521,Delivered
3373,262,10/11/2024 17:55,10/11/2024 18:08,396,Delivered
3374,90,10/9/2024 21:12,10/9/2024 21:22,1263,Delivered
3375,162,10/24/2024 4:15,10/24/2024 4:29,296,Delivered
3376,35,10/28/2024 15:53,10/28/2024 16:08,1248,Delivered
3377,153,11/24/2024 4:35,11/24/2024 4:46,941,Delivered
3378,77,10/19/2024 21:54,10/19/2024 22:08,895,Delivered
3379,10,11/16/2024 3:10,11/16/2024 3:18,376,Delivered
3380,204,9/28/2024 0:44,9/28/2024 0:54,1079,Delivered
3381,93,10/27/2024 6:21,10/27/2024 6:30,665,Delivered
3382,114,11/22/2024 15:13,11/22/2024 15:24,1308,Delivered
3383,67,10/21/2024 4:23,10/21/2024 4:34,1364,Delivered
3384,94,10/8/2024 21:02,10/8/2024 21:12,341,Delivered
3385,293,9/29/2024 22:25,9/29/2024 22:41,957,Delivered
3386,203,10/14/2024 21:17,10/14/2024 21:32,475,Delivered
3387,51,9/27/2024 7:12,9/27/2024 7:23,133,Delivered
3388,192,10/17/2024 2:36,10/17/2024 2:44,124,Delivered
3389,87,10/4/2024 22:07,10/4/2024 22:23,1484,Delivered
3390,188,10/7/2024 2:07,10/7/2024 2:22,709,Delivered
3391,298,10/2/2024 16:21,10/2/2024 16:34,337,Delivered
3392,218,11/16/2024 15:18,11/16/2024 15:34,442,Delivered
3393,163,10/29/2024 3:29,10/29/2024 3:38,166,Delivered
3394,218,11/5/2024 21:59,11/5/2024 22:16,740,Delivered
3395,29,10/4/2024 22:43,10/4/2024 22:59,547,Delivered
3396,290,10/8/2024 12:46,10/8/2024 12:55,500,Delivered
3397,239,11/1/2024 23:00,11/1/2024 23:14,749,Delivered
3398,96,10/2/2024 23:27,10/2/2024 23:40,1357,Delivered
3399,149,10/5/2024 23:37,10/5/2024 23:47,931,Delivered
3400,142,10/1/2024 18:24,10/1/2024 18:33,442,Delivered
3401,136,10/1/2024 6:43,10/1/2024 7:00,521,Delivered
3402,211,10/12/2024 18:32,10/12/2024 18:47,1414,Delivered
3403,81,10/21/2024 10:26,10/21/2024 10:37,654,Delivered
3404,26,10/29/2024 3:31,10/29/2024 3:44,1259,Delivered
3405,116,10/31/2024 15:48,10/31/2024 16:05,258,Delivered
3406,261,10/14/2024 11:06,10/14/2024 11:21,1431,Delivered
3407,39,10/15/2024 2:44,10/15/2024 3:01,1205,Delivered
3408,55,10/8/2024 2:26,10/8/2024 2:41,398,Delivered
3409,205,11/18/2024 17:10,11/18/2024 17:19,1317,Delivered
3410,200,11/16/2024 12:27,11/16/2024 12:38,437,Delivered
3411,249,11/18/2024 19:07,11/18/2024 19:19,641,Delivered
3412,232,10/22/2024 8:55,10/22/2024 9:06,1203,Delivered
3413,203,10/16/2024 11:46,10/16/2024 12:00,1335,Delivered
3414,120,9/27/2024 1:48,9/27/2024 1:57,966,Delivered
3415,8,10/30/2024 20:00,10/30/2024 20:15,1183,Delivered
3416,288,10/15/2024 5:37,10/15/2024 5:50,765,Delivered
3417,125,11/17/2024 8:52,11/17/2024 9:09,285,Delivered
3418,297,11/22/2024 13:12,11/22/2024 13:29,1134,Delivered
3419,68,11/8/2024 4:23,11/8/2024 4:34,203,Delivered
3420,212,11/14/2024 13:14,11/14/2024 13:30,1285,Delivered
3421,242,10/24/2024 18:19,10/24/2024 18:35,629,Delivered
3422,99,11/16/2024 8:04,11/16/2024 8:13,609,Delivered
3423,225,10/3/2024 9:34,10/3/2024 9:51,975,Delivered
3424,147,10/13/2024 8:39,10/13/2024 8:51,359,Delivered
3425,121,10/29/2024 16:40,10/29/2024 16:56,370,Delivered
3426,180,11/5/2024 23:44,11/5/2024 23:53,1032,Delivered
3427,67,10/23/2024 23:36,10/23/2024 23:51,346,Delivered
3428,136,9/30/2024 1:59,9/30/2024 2:15,762,Delivered
3429,280,11/1/2024 6:59,11/1/2024 7:11,1077,Delivered
3430,80,10/12/2024 5:59,10/12/2024 6:08,980,Delivered
3431,173,11/17/2024 19:38,11/17/2024 19:50,1285,Delivered
3432,27,10/2/2024 5:10,10/2/2024 5:25,413,Delivered
3433,91,10/4/2024 16:51,10/4/2024 17:02,1362,Delivered
3434,266,10/9/2024 18:43,10/9/2024 18:59,671,Delivered
3435,38,11/3/2024 22:02,11/3/2024 22:10,374,Delivered
3436,272,9/27/2024 8:38,9/27/2024 8:49,916,Delivered
3437,108,11/19/2024 7:57,11/19/2024 8:09,516,Delivered
3438,295,9/30/2024 20:09,9/30/2024 20:24,114,Delivered
3439,230,10/12/2024 20:54,10/12/2024 21:10,1379,Delivered
3440,52,11/5/2024 23:18,11/5/2024 23:35,181,Delivered
3441,46,11/8/2024 21:43,11/8/2024 21:58,510,Delivered
3442,56,10/20/2024 17:11,10/20/2024 17:23,1341,Delivered
3443,35,11/7/2024 13:39,11/7/2024 13:52,426,Delivered
3444,54,10/9/2024 7:01,10/9/2024 7:17,681,Delivered
3445,1,11/16/2024 17:23,11/16/2024 17:40,1086,Delivered
3446,145,10/27/2024 20:30,10/27/2024 20:39,1416,Delivered
3447,177,10/2/2024 13:22,10/2/2024 13:32,556,Delivered
3448,68,10/1/2024 6:33,10/1/2024 6:44,360,Delivered
3449,248,10/31/2024 20:37,10/31/2024 20:54,912,Delivered
3450,240,10/10/2024 16:16,10/10/2024 16:31,1172,Delivered
3451,239,10/15/2024 20:08,10/15/2024 20:18,1444,Delivered
3452,214,11/8/2024 6:54,11/8/2024 7:03,1242,Delivered
3453,242,10/2/2024 19:09,10/2/2024 19:25,505,Delivered
3454,263,10/24/2024 3:50,10/24/2024 4:04,1404,Delivered
3455,24,10/18/2024 5:50,10/18/2024 6:05,395,Delivered
3456,63,11/6/2024 9:21,11/6/2024 9:31,1082,Delivered
3457,224,10/18/2024 10:03,10/18/2024 10:16,912,Delivered
3458,70,11/18/2024 15:12,11/18/2024 15:29,1430,Delivered
3459,150,11/2/2024 15:32,11/2/2024 15:40,1320,Delivered
3460,141,10/21/2024 6:03,10/21/2024 6:13,412,Delivered
3461,76,10/12/2024 8:35,10/12/2024 8:45,538,Delivered
3462,118,10/19/2024 6:10,10/19/2024 6:22,1379,Delivered
3463,287,11/7/2024 13:14,11/7/2024 13:30,1468,Delivered
3464,201,11/23/2024 23:01,11/23/2024 23:14,447,Delivered
3465,114,11/10/2024 22:04,11/10/2024 22:20,1088,Delivered
3466,33,10/31/2024 11:59,10/31/2024 12:07,686,Delivered
3467,62,11/21/2024 11:52,,1271,Cancelled
3468,102,10/30/2024 23:37,10/30/2024 23:46,1259,Delivered
3469,207,11/16/2024 6:39,,1006,Cancelled
3470,191,10/1/2024 16:50,10/1/2024 17:00,1371,Delivered
3471,147,10/8/2024 12:55,10/8/2024 13:09,876,Delivered
3472,241,11/21/2024 15:21,11/21/2024 15:30,1404,Delivered
3473,64,10/13/2024 12:53,10/13/2024 13:05,801,Delivered
3474,232,10/26/2024 10:32,10/26/2024 10:40,889,Delivered
3475,117,10/27/2024 1:15,10/27/2024 1:30,242,Delivered
3476,34,11/16/2024 23:18,11/16/2024 23:29,1324,Delivered
3477,259,10/24/2024 18:13,10/24/2024 18:21,457,Delivered
3478,165,10/1/2024 22:09,10/1/2024 22:19,572,Delivered
3479,272,10/8/2024 11:54,10/8/2024 12:04,887,Delivered
3480,287,11/9/2024 7:45,11/9/2024 8:00,1231,Delivered
3481,19,10/24/2024 15:33,10/24/2024 15:43,174,Delivered
3482,135,11/18/2024 19:09,11/18/2024 19:18,317,Delivered
3483,171,9/29/2024 4:42,9/29/2024 4:59,1423,Delivered
3484,253,10/5/2024 0:03,10/5/2024 0:15,860,Delivered
3485,37,10/7/2024 9:47,10/7/2024 10:02,834,Delivered
3486,176,10/17/2024 0:40,10/17/2024 0:50,834,Delivered
3487,106,10/11/2024 23:16,10/11/2024 23:29,214,Delivered
3488,138,10/5/2024 12:59,10/5/2024 13:15,983,Delivered
3489,19,10/9/2024 20:04,10/9/2024 20:15,880,Delivered
3490,7,10/8/2024 13:33,10/8/2024 13:44,1295,Delivered
3491,144,11/1/2024 5:33,11/1/2024 5:47,290,Delivered
3492,3,10/2/2024 2:57,10/2/2024 3:13,590,Delivered
3493,281,11/15/2024 7:25,11/15/2024 7:39,1457,Delivered
3494,299,11/3/2024 13:06,11/3/2024 13:15,345,Delivered
3495,296,11/12/2024 1:08,11/12/2024 1:22,639,Delivered
3496,80,9/27/2024 13:49,9/27/2024 13:59,922,Delivered
3497,102,11/10/2024 2:44,11/10/2024 2:54,604,Delivered
3498,182,10/5/2024 3:42,10/5/2024 3:56,736,Delivered
3499,41,10/13/2024 16:25,10/13/2024 16:39,1431,Delivered
3500,144,10/8/2024 2:14,10/8/2024 2:25,329,Delivered
3501,290,10/2/2024 17:16,10/2/2024 17:27,356,Delivered
3502,96,10/8/2024 12:32,10/8/2024 12:44,795,Delivered
3503,269,10/30/2024 7:27,10/30/2024 7:39,199,Delivered
3504,142,11/20/2024 1:21,11/20/2024 1:38,1195,Delivered
3505,42,10/11/2024 1:02,10/11/2024 1:17,156,Delivered
3506,83,10/6/2024 18:49,10/6/2024 18:59,1380,Delivered
3507,223,11/12/2024 6:22,11/12/2024 6:37,1138,Delivered
3508,212,11/12/2024 7:21,11/12/2024 7:33,1057,Delivered
3509,239,10/11/2024 2:40,10/11/2024 2:54,920,Delivered
3510,292,10/6/2024 11:21,10/6/2024 11:35,819,Delivered
3511,71,11/2/2024 19:50,11/2/2024 20:00,1072,Delivered
3512,207,11/3/2024 9:20,11/3/2024 9:35,412,Delivered
3513,60,10/29/2024 8:51,10/29/2024 9:05,774,Delivered
3514,221,10/25/2024 23:48,10/25/2024 23:58,831,Delivered
3515,269,11/20/2024 21:56,11/20/2024 22:04,847,Delivered
3516,182,11/15/2024 12:13,11/15/2024 12:21,752,Delivered
3517,74,10/24/2024 1:20,10/24/2024 1:33,1224,Delivered
3518,67,10/8/2024 12:15,10/8/2024 12:29,795,Delivered
3519,257,9/26/2024 23:55,9/27/2024 0:06,675,Delivered
3520,121,10/3/2024 9:10,10/3/2024 9:27,1157,Delivered
3521,69,10/5/2024 3:21,10/5/2024 3:37,1443,Delivered
3522,201,11/21/2024 12:04,11/21/2024 12:20,821,Delivered
3523,29,11/5/2024 13:55,11/5/2024 14:09,1180,Delivered
3524,186,9/29/2024 4:41,9/29/2024 4:56,1213,Delivered
3525,248,10/26/2024 10:52,10/26/2024 11:02,639,Delivered
3526,294,10/8/2024 3:46,10/8/2024 4:02,1498,Delivered
3527,10,10/27/2024 18:05,10/27/2024 18:21,208,Delivered
3528,37,10/17/2024 13:32,10/17/2024 13:42,1065,Delivered
3529,244,10/20/2024 7:53,10/20/2024 8:07,487,Delivered
3530,285,10/12/2024 14:50,10/12/2024 15:00,978,Delivered
3531,299,10/21/2024 10:18,,850,Cancelled
3532,269,10/5/2024 10:14,10/5/2024 10:22,454,Delivered
3533,112,10/5/2024 6:53,10/5/2024 7:08,745,Delivered
3534,11,11/9/2024 3:00,11/9/2024 3:15,1284,Delivered
3535,10,11/8/2024 13:33,11/8/2024 13:45,1426,Delivered
3536,245,10/26/2024 21:54,10/26/2024 22:04,451,Delivered
3537,11,11/17/2024 16:52,11/17/2024 17:08,326,Delivered
3538,171,11/20/2024 22:04,11/20/2024 22:13,131,Delivered
3539,102,10/7/2024 0:14,10/7/2024 0:25,776,Delivered
3540,156,10/22/2024 3:38,10/22/2024 3:52,1290,Delivered
3541,179,11/12/2024 23:46,11/12/2024 23:58,1247,Delivered
3542,243,9/27/2024 4:21,9/27/2024 4:36,317,Delivered
3543,104,10/13/2024 1:13,10/13/2024 1:26,248,Delivered
3544,42,10/1/2024 3:20,10/1/2024 3:37,610,Delivered
3545,138,10/27/2024 18:20,10/27/2024 18:33,1491,Delivered
3546,228,10/27/2024 0:07,10/27/2024 0:15,407,Delivered
3547,291,11/1/2024 15:59,11/1/2024 16:10,1225,Delivered
3548,276,9/28/2024 6:56,9/28/2024 7:10,1329,Delivered
3549,13,9/28/2024 19:45,9/28/2024 20:01,317,Delivered
3550,263,10/18/2024 17:15,10/18/2024 17:28,1323,Delivered
3551,45,11/3/2024 13:10,11/3/2024 13:27,532,Delivered
3552,85,11/9/2024 11:22,11/9/2024 11:39,1448,Delivered
3553,5,10/21/2024 14:41,10/21/2024 14:57,717,Delivered
3554,78,11/15/2024 5:22,11/15/2024 5:37,1099,Delivered
3555,237,9/28/2024 21:09,9/28/2024 21:17,276,Delivered
3556,194,10/6/2024 9:24,10/6/2024 9:33,990,Delivered
3557,150,10/16/2024 19:01,10/16/2024 19:18,1222,Delivered
3558,167,10/23/2024 9:45,10/23/2024 10:02,1321,Delivered
3559,290,10/17/2024 14:58,10/17/2024 15:14,216,Delivered
3560,63,11/23/2024 11:54,11/23/2024 12:05,677,Delivered
3561,151,10/15/2024 13:42,10/15/2024 13:52,489,Delivered
3562,148,10/6/2024 22:38,10/6/2024 22:51,968,Delivered
3563,199,11/15/2024 15:58,11/15/2024 16:11,1431,Delivered
3564,16,10/17/2024 23:22,10/17/2024 23:37,453,Delivered
3565,63,11/10/2024 15:17,11/10/2024 15:25,607,Delivered
3566,18,10/18/2024 3:27,10/18/2024 3:39,692,Delivered
